,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,spans,rep,Rep Out
45,507101697702113280,1,1,0,0,1,0,2,#labuonascuola : Istituzione di un tempo e non parcheggio per ragazzi che a casa propria non hanno input al Valore della Cultura.,['#labuonascuola : Istituzione di un tempo e non parcheggio per ragazzi che a casa propria non hanno input al Valore della Cultura.'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
46,507101735568306176,0,0,0,0,0,0,2,Apprendistato obbligatorio ne #labuonascuola di Matteo #Renzi - http://t.co/a4465y1Der,['Apprendistato obbligatorio ne #labuonascuola di Matteo #Renzi - http://t.co/a4465y1Der'],['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
47,507104068012376064,0,0,0,0,0,0,2,.@mante @JuliusCorsus Ecco il link pdf http://t.co/vfiXwzSq6R #labuonascuola,['.@mante @JuliusCorsus Ecco il link pdf http://t.co/vfiXwzSq6R #labuonascuola'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
48,507104623878877184,0,0,0,0,0,0,2,"Scarica il file PDF del rapporto del Governo ""La Buona Scuola"". #labuonascuola   http://t.co/HEVbegECJf","['Scarica il file PDF del rapporto del Governo ""La Buona Scuola"". #labuonascuola   http://t.co/HEVbegECJf']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
49,507105182707380224,1,1,0,0,1,0,2,"#labuonascuola un piccolo segnale che si spera diventi un grande successo ""La scuola Digitale"" http://t.co/YyHdp33AtI","['#labuonascuola un piccolo segnale che si spera diventi un grande successo ""La scuola Digitale"" http://t.co/YyHdp33AtI']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
50,507105418347560961,1,0,1,0,0,1,2,"#labuonascuola Ad oggi mia moglie, ad un settimana dall'inizio della scuola, non sa ancora se e dove insegnerà.","[""#labuonascuola Ad oggi mia moglie, ad un settimana dall'inizio della scuola, non sa ancora se e dove insegnerà.""]",['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
51,507105642675732480,1,0,1,1,0,1,2,"traduzione riforma scuola di #Renzi: per essere docenti migliori bisogna lavorare gratis, nessuna novità quindi.","['traduzione riforma scuola di #Renzi: per essere docenti migliori bisogna lavorare gratis, nessuna novità quindi.']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
52,507106704388263936,1,0,1,0,0,1,2,#labuonascuola ovvero essere assunti per fare i tappabuchi di professione,['#labuonascuola ovvero essere assunti per fare i tappabuchi di professione'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
53,507107415930961920,1,0,1,0,0,1,2,@MiurSocial  Buona scuola chi?Troppi segnali parlano contrario.Non ci credo più.La buona scuola si fa partendo dai diritti #Quota96Scuola,"['@MiurSocial  Buona scuola chi?Troppi segnali parlano contrario.Non ci credo più.', 'La buona scuola si fa partendo dai diritti #Quota96Scuola']","['commento', 'sancire']","tensor([[-1.1232, -1.0449,  0.1892,  1.1577, -0.5042, -0.1153, -0.4807,  1.5129,
         -0.4265,  0.4273, -0.4020, -0.1261, -1.4201,  1.2535, -1.3176, -0.8772,
         -0.5398, -1.5635, -1.5765,  2.6309,  0.9442,  3.3847, -1.2688]])"
54,507107517458305024,1,0,0,0,0,0,2,"#Partecipazione is the way: dal 15/9 al 15/11 maxi consultazione pubblica su scuola, #labuonascuola. http://t.co/V1GZl9bF6G","['#Partecipazione is the way: dal 15/9 al 15/11 maxi consultazione pubblica su scuola, #labuonascuola. http://t.co/V1GZl9bF6G']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
55,507107940307042304,0,0,0,0,0,0,2,Primo passo : abbiamo lasciato il nostro indirizzo mail per seguire  la discussione pubblica del rapporto scuola. #labuonascuola,['Primo passo : abbiamo lasciato il nostro indirizzo mail per seguire  la discussione pubblica del rapporto scuola. #labuonascuola'],['deresponsabilizzazione'],"tensor([[-2.3220e+00,  4.8025e-01,  1.7831e+00, -1.0763e-01, -1.3909e+00,
          6.3077e-01,  4.8197e-01, -9.6859e-01, -1.2955e+00,  1.4037e+00,
          2.1397e+00, -2.4714e-01, -8.3919e-01,  1.6984e+00, -5.9258e-04,
         -1.9389e+00,  4.3376e-02, -1.3085e+00, -1.9483e+00,  1.5191e+00,
          2.1117e+00,  4.0139e-03, -5.8871e-01]])"
56,507108108548595712,0,0,0,0,0,0,2,Da aggiungere al #jobsact e a #labuonascuola All'Italia servirebbe uno vero Start-up Act - http://t.co/WnWO9ASC45 via @sole24ore #fb,"[""Da aggiungere al #jobsact e a #labuonascuola All'Italia servirebbe uno vero Start-up Act - http://t.co/WnWO9ASC45 via @sole24ore #fb""]",['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
57,507108370990759936,1,0,1,1,0,1,2,"Io li farei lavorare 40 ore e con trenta giorni di ferie, come tutti. Ma non si puo' dire, senno' la casta si infervora.  #labuonascuola","['Io li farei lavorare 40 ore e con trenta giorni di ferie, come tutti.', "" Ma non si puo' dire, senno' la casta si infervora.  #"", 'labuonascuola']","['proposta', 'implicazione', 'ridimensionamento']","tensor([[-0.9414, -0.5997,  0.0980,  1.2233,  0.0135, -0.4624, -0.8284,  1.0618,
         -0.5100,  0.0612,  0.2831, -0.1706, -1.2483,  1.1441, -0.2944, -0.8522,
         -1.2253, -2.0442, -1.3721,  2.3545,  1.0165,  3.1651, -0.8176]])"
58,507108414963847168,1,0,0,0,0,0,2,la parte che preferisco della riforma #labuonascuola http://t.co/zPrFRGDfXB,['la parte che preferisco della riforma #labuonascuola http://t.co/zPrFRGDfXB'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
59,507109378122866688,1,1,0,0,1,0,2,#labuonascuola è la scuola buona.,['#labuonascuola è la scuola buona.'],['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
60,507110299388755968,1,0,1,1,1,0,2,"e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine  #labuonascuola  @matteorenzi","['e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine  #labuonascuola  @matteorenzi']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
61,507110699777404928,0,0,0,0,0,0,2,"Riforma scuola, ultime news: Matteo Renzi ha presentato 'La buona scuola' http://t.co/bbH2b497m6","[""Riforma scuola, ultime news: Matteo Renzi ha presentato 'La buona scuola' http://t.co/bbH2b497m6""]",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
62,507110946100510720,0,0,0,0,0,0,2,@zingales_it: #labuonascuola in #12punti #passodopopasso. http://t.co/a520EUKr5Z. Chiedo una Sua possibile valutazione in merito. Grazie!,"['@zingales_it: #labuonascuola in #12punti #passodopopasso. http://t.co/a520EUKr5Z. Chiedo', ' una Sua possibile valutazione in merito. Grazie!']","['non risposta', 'possibilità']","tensor([[-1.4705, -0.5608,  0.5566,  1.3518, -0.1356,  0.6166, -0.9502,  0.9732,
         -1.5614,  0.6145,  0.2079,  0.1182, -1.2785,  1.0502, -0.5841,  0.1368,
         -1.7154, -1.6728, -2.2504,  2.6951,  1.6466,  1.6870, -0.3251]])"
63,507111194977923072,1,0,1,0,0,1,2,quarto principio di buona scuola: pagamento stipendio insegnati a obiettivo raggiunto ogni mese ... se no non mangi ... come aziende private,['quarto principio di buona scuola: pagamento stipendio insegnati a obiettivo raggiunto ogni mese ... se no non mangi ... come aziende private'],['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
64,507111522095861761,1,0,1,0,0,1,2,@FLuccisano come volevasi dimostrare #labuonascuola è una scuola ingiusta! @FusacchiA,['@FLuccisano come volevasi dimostrare #labuonascuola è una scuola ingiusta! @FusacchiA'],['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
65,507111554593357825,1,0,1,1,1,1,2,quinto principio per una buona scuola: proff comunisti ... fascisti ... demoniocristiani ... fuori dalle balle ...solo laici di giurata fede,['quinto principio per una buona scuola: proff comunisti ... fascisti ... demoniocristiani ... fuori dalle balle ...solo laici di giurata fede'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
66,507112092768694272,0,0,0,0,0,0,2,"Contribuire a progettare La buona scuola - Comunque la si pensi sul Governo Renzi, questa è la piattaforma... http://t.co/iVzIOXjAet","['Contribuire a progettare La buona scuola -', ' Comunque la si pensi sul Governo Renzi, questa è la piattaforma... http://t.co/iVzIOXjAet']","['proposta', 'non risposta']","tensor([[-1.5534, -0.9253,  0.4851,  0.8255, -0.3033,  0.6739, -0.5492,  2.0334,
         -0.7546,  0.5676, -0.0210, -0.1524, -1.9709,  1.4910, -0.9312, -1.0196,
         -1.1567, -1.5348, -2.0066,  2.9293,  1.9317,  2.0005, -1.0722]])"
67,507113095890599936,0,0,0,0,0,0,2,.@miursocial 70% #studenti non vorrebbe più ore di arte alle superiori #labuonascuola  https://t.co/untYCLTH2M via @infogram,['.@miursocial 70% #studenti non vorrebbe più ore di arte alle superiori #labuonascuola  https://t.co/untYCLTH2M via @infogram'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
68,507113317224427521,1,0,1,0,0,1,2,Per fare #labuonascuola non serve un decreto...servono semplicemente persone capaci di fare ciò che sono pagate per fare!,['Per fare #labuonascuola non serve un decreto...servono semplicemente persone capaci di fare ciò che sono pagate per fare!'],['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
69,507113379400777728,1,1,0,0,1,0,2,@smilzopiccolo @matteorenzi poi avremo una #scuola più efficiente e meritocratica da dove si rilancia l'#Italia. #labuonascuola,"[""@smilzopiccolo @matteorenzi poi avremo una #scuola più efficiente e meritocratica da dove si rilancia l'#Italia. #labuonascuola""]",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
70,507113974819999744,0,0,0,0,0,0,2,L'insegnamento  della musica nelle scuole primarie #labuonascuola,"[""L'insegnamento  della musica nelle scuole primarie #labuonascuola""]",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
71,507114525603401728,1,0,0,0,0,0,2,Dedicata a tutti i miei ex compagni di università che insegnanti sono per davvero. E se lo meritano. #labuonascuola,['Dedicata a tutti i miei ex compagni di università che insegnanti sono per davvero. E se lo meritano. #labuonascuola'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
72,507115291361288194,1,0,1,1,0,0,2,"Ho letto le 136 pagine della riforma della scuola, finisce che i giovani si diplomano e vanno all'estero. #labuonascuola","['Ho letto le 136 pagine della riforma della scuola,', "" finisce che i giovani si diplomano e vanno all'estero. #labuonascuola""]","['descrizione', 'causa']","tensor([[-0.8077,  0.5881, -0.2379,  1.0668, -0.5753,  0.0977, -0.6431,  0.4784,
         -0.9549,  0.0537, -0.4227,  0.1405, -0.7246,  0.6753, -1.4843, -0.3593,
         -0.8940, -1.4926, -1.5969,  3.4261,  0.4236,  3.1448, -0.9834]])"
73,507115429593382912,1,0,1,0,0,1,2,@matteorenzi qui il paese affonda nella disoccupazione e ci si preoccupa di una riforma scuola a lungo termine tutta da valutare,['@matteorenzi qui il paese affonda nella disoccupazione e ci si preoccupa di una riforma scuola a lungo termine tutta da valutare'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
74,507117413373329408,0,0,0,0,0,0,2,Più fondi e basta precari. #Renzi e #labuonascuola. I 12 punti della riforma. Saranno 150 mila le assunzioni http://t.co/yOEfhF4R9N,['Più fondi e basta precari. #Renzi e #labuonascuola. I 12 punti della riforma. Saranno 150 mila le assunzioni http://t.co/yOEfhF4R9N'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
75,507118323449217024,0,0,0,0,0,0,2,"“La buona scuola” di Renzi, pillole di riforma http://t.co/ugUNfd2IIy","['“La buona scuola” di Renzi, pillole di riforma http://t.co/ugUNfd2IIy']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
76,507118640723136512,1,0,1,0,0,1,2,oggi parliamo #labuonascuola  ma nel fra tempo il mio preside ci ha cambiato per la 3 volta quasi tutti i professori. CONTINUITÀ ZERO !!!!,"['oggi parliamo #labuonascuola  ma nel fra tempo il mio preside ci ha cambiato per la 3 volta quasi tutti i professori.', ' CONTINUITÀ ZERO !!!!']","['contrapposizione', 'sancire']","tensor([[-1.5728e+00, -9.0125e-01,  6.3850e-01,  1.2195e+00, -7.1887e-01,
         -1.6030e-02, -5.9798e-01,  6.6268e-01, -9.0357e-01,  7.7311e-01,
          6.9089e-01,  4.9809e-04, -1.3722e+00,  1.5828e+00, -3.2681e-01,
         -1.3710e+00, -6.6074e-01, -1.7672e+00, -2.0601e+00,  2.3709e+00,
          1.6596e+00,  2.1353e+00, -1.2191e+00]])"
77,507120316230164480,1,1,0,0,1,0,2,"#labuonascuola così a una prima grossolana occhiata mi pare tutto condivisibile, anche il ruolo degli ispettori che un tempo funzionava","['#labuonascuola così a una prima grossolana occhiata mi pare tutto condivisibile, anche', ' il ruolo degli ispettori che un tempo funzionava']","['opinione', 'contrapposizione']","tensor([[-1.3260, -0.9399,  0.5354,  1.3852, -0.3277,  0.0617, -0.7614,  0.6514,
         -0.9869,  0.6902,  0.5384, -0.0370, -1.4826,  1.4462, -0.4653, -1.2643,
         -1.0959, -2.0545, -1.6266,  2.5115,  0.9328,  2.8521, -0.9725]])"
78,507120481854836737,0,0,0,0,0,0,2,su http://t.co/OL1Qt67IGG è possibile scaricare il testo integrale della #riformascuola #labuonascuola,['su http://t.co/OL1Qt67IGG è possibile scaricare il testo integrale della #riformascuola #labuonascuola'],['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
79,507120714579996672,1,0,1,0,0,1,2,@AndreaMarcucci @SenatoriPD Ah beh allora...che buona scuola!!!Ma smettetela...,['@AndreaMarcucci @SenatoriPD Ah beh allora...che buona scuola!!!Ma smettetela...'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
80,507121681786081283,0,0,0,0,0,0,2,"Ogni studente ci dica, di che cosa vuole parlare nella propria scuola #labuonascuola","['Ogni studente ci dica, di che cosa vuole parlare nella propria scuola #labuonascuola']",['prescrizione'],"tensor([[-1.2215, -0.4733, -0.0694,  0.3865, -0.6513,  0.4047,  0.1076,  0.7579,
         -0.5173,  0.2877, -0.3335, -0.4898, -1.1337,  0.7084, -1.6759, -0.3342,
         -0.3181, -1.3757, -1.2746,  4.2315,  1.0089,  2.4321, -1.2077]])"
81,507123098408468482,1,0,1,1,0,0,2,#labuonascuola è avere una scuola.,['#labuonascuola è avere una scuola.'],['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
82,507123148438122496,1,0,1,0,0,1,2,"Ennesimo annuncio di Renzi sulla riforma scuola:parole,parole,parole ma nessuna comprensione del mutato contesto sociale ed economico","['Ennesimo annuncio di Renzi sulla riforma scuola:', 'parole,parole,parole ma nessuna comprensione del mutato contesto sociale ed economico']","['sancire', 'contrapposizione']","tensor([[-1.4955, -0.7854,  0.4476,  1.2024, -0.6584, -0.0794, -0.5835,  0.4058,
         -0.6657,  0.6485,  0.5846,  0.0591, -1.1784,  1.3846, -0.2511, -1.3885,
         -0.6338, -1.7743, -1.9750,  2.1663,  1.5318,  2.1986, -1.1531]])"
83,507123755353903104,1,1,0,0,1,0,2,"@matteorenzi, bene ascoltare cittadini, insegnanti e studenti su #labuonascuola, anche @GdTeramo parteciperanno a consultazione!","['@matteorenzi, bene ascoltare cittadini, insegnanti e studenti su #labuonascuola, anche @GdTeramo parteciperanno a consultazione!']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
