,Unnamed: 0,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,Stralci_predetti,Repertori_predetti,Rep Out
44,44,507100591957737473,1,0,1,0,0,1,2,sta cosa della buona scuola non mi convince proprio.,['sta cosa della buona scuola non mi convince proprio.'],['opinione'],"tensor([[-1.3497, -1.2215,  1.7415,  0.5181, -0.5495, -0.2497, -0.8215, -0.3045,
         -0.6978,  0.3081,  2.3152, -0.2521, -0.7520,  1.5065,  4.1944, -0.7803,
         -1.7445, -0.9752, -1.1131, -0.6336,  0.7316, -1.3686,  1.2239]])"
45,45,507101697702113280,1,1,0,0,1,0,2,#labuonascuola : Istituzione di un tempo e non parcheggio per ragazzi che a casa propria non hanno input al Valore della Cultura.,['#labuonascuola : Istituzione di un tempo e non parcheggio per ragazzi che a casa propria non hanno input al Valore della Cultura.'],['sancire'],"tensor([[-2.8099, -1.0465,  0.4142,  0.3779,  0.8726,  0.7570, -0.0450,  1.4936,
         -0.9799,  0.8378,  0.9250,  0.5928, -1.8583,  0.7125,  0.6341, -2.2398,
          0.9406, -2.5736, -0.0426,  0.8345,  2.7722,  0.1411,  0.9499]])"
46,46,507101735568306176,0,0,0,0,0,0,2,Apprendistato obbligatorio ne #labuonascuola di Matteo #Renzi - http://t.co/a4465y1Der,['Apprendistato obbligatorio ne #labuonascuola di Matteo #Renzi - http://t.co/a4465y1Der'],['ridimensionamento'],"tensor([[-1.5921, -0.5038,  1.0491,  0.2078, -0.2937,  0.4539, -0.6749,  1.5763,
         -0.8005,  0.5384,  0.3935, -0.2509, -1.9058,  1.6733, -0.2880, -1.0793,
         -0.6927, -1.5128, -0.9328,  3.3893,  2.0031,  2.3607, -0.6711]])"
47,47,507104068012376064,0,0,0,0,0,0,2,.@mante @JuliusCorsus Ecco il link pdf http://t.co/vfiXwzSq6R #labuonascuola,['.@mante @JuliusCorsus Ecco il link pdf http://t.co/vfiXwzSq6R #labuonascuola'],['ridimensionamento'],"tensor([[-1.7535, -1.0628,  0.9059, -0.4797,  0.3140, -0.3503, -0.6679,  2.8455,
          0.3377,  0.6524, -0.2129, -0.9191, -1.9306,  1.3671,  0.0468, -1.0348,
          0.7586, -1.3128, -0.2039,  2.4545,  2.3992,  0.7613, -0.5673]])"
48,48,507104623878877184,0,0,0,0,0,0,2,"Scarica il file PDF del rapporto del Governo \La Buona Scuola\"". #labuonascuola   http://t.co/HEVbegECJf""","['Scarica il file PDF del rapporto del Governo \\La Buona Scuola\\"". #labuonascuola   http://t.co/HEVbegECJf""']",['ridimensionamento'],"tensor([[-1.9822, -1.0417,  1.1039, -0.4579,  0.1251, -0.3397, -0.0822,  2.3873,
          0.1403,  0.9192,  0.1004, -0.8315, -2.1023,  1.2665, -0.0456, -1.3944,
          0.9340, -1.4192,  0.0239,  2.3360,  2.1284,  1.0738, -0.4728]])"
49,49,507105182707380224,1,1,0,0,1,0,2,"#labuonascuola un piccolo segnale che si spera diventi un grande successo \La scuola Digitale\"" http://t.co/YyHdp33AtI""","['#labuonascuola un piccolo segnale che si spera diventi un grande successo \\La scuola Digitale\\"" http://t.co/YyHdp33AtI""']",['sancire'],"tensor([[-0.5812, -1.2985,  1.4018, -1.1878,  0.7544, -0.5205,  0.3565,  0.1358,
          0.3949,  0.9442,  1.2202, -2.1484, -0.1777,  0.8314,  1.2838,  0.4104,
         -1.2046, -0.0939, -1.1305,  0.5750,  1.7192, -2.2492,  1.5295]])"
50,50,507105418347560961,1,0,1,0,0,1,2,"#labuonascuola Ad oggi mia moglie, ad un settimana dall'inizio della scuola, non sa ancora se e dove insegnerà.","[""#labuonascuola Ad oggi mia moglie, ad un settimana dall'inizio della scuola, non sa ancora se e dove insegnerà.""]",['descrizione'],"tensor([[-1.1040, -0.2727,  0.3026,  1.4771,  1.1527, -0.9438, -0.6606,  3.2435,
         -0.7957,  0.4757, -0.8410, -0.2185, -0.8302,  0.0058, -0.3165, -0.6348,
         -1.5655, -0.6442, -2.0017,  0.5407,  2.2727,  1.7673,  0.7821]])"
51,51,507105642675732480,1,0,1,1,0,1,2,"traduzione riforma scuola di #Renzi: per essere docenti migliori bisogna lavorare gratis, nessuna novità quindi.","['traduzione riforma scuola di #Renzi: per essere docenti migliori bisogna lavorare gratis, nessuna novità quindi.']",['sancire'],"tensor([[-2.1344, -1.0206,  1.9492, -0.6687,  0.0217,  0.6866,  0.8898, -0.2441,
         -0.5802,  1.5281,  1.3064, -0.1545, -2.1847,  2.1010,  1.2381, -2.0455,
          0.5219, -2.0496, -0.8848,  1.1450,  2.6864, -1.2364,  0.3217]])"
52,52,507106704388263936,1,0,1,0,0,1,2,#labuonascuola ovvero essere assunti per fare i tappabuchi di professione,['#labuonascuola ovvero essere assunti per fare i tappabuchi di professione'],['specificazione'],"tensor([[-0.8580, -0.8083, -0.6711,  0.0071, -0.6940, -0.2630, -1.0961, -0.1102,
          0.6674, -0.7097,  0.1475, -0.0936, -1.0842,  0.1328, -0.5105,  1.1004,
          0.7432, -1.1825,  2.4623,  1.3422,  0.1539,  3.4217, -0.3823]])"
53,53,507107415930961920,1,0,1,0,0,1,2,@MiurSocial  Buona scuola chi?Troppi segnali parlano contrario.Non ci credo più.La buona scuola si fa partendo dai diritti #Quota96Scuola,"['@MiurSocial  Buona scuola chi?Troppi segnali parlano contrario.Non ci credo più.', 'La buona scuola si fa partendo dai diritti #Quota96Scuola']","['sancire', 'sancire']","tensor([[-1.9567, -0.4471,  1.7946, -0.2446,  0.6409,  0.3331,  0.9020,  0.5121,
         -0.9119,  1.9962,  1.6502, -0.2466, -1.3937,  1.5958,  1.0858, -1.8611,
         -1.0965, -1.8272, -2.0819,  0.5634,  3.1633, -1.5629,  0.8069]])"
54,54,507107517458305024,1,0,0,0,0,0,2,"#Partecipazione is the way: dal 15/9 al 15/11 maxi consultazione pubblica su scuola, #labuonascuola. http://t.co/V1GZl9bF6G","['#Partecipazione is the way: dal 15/9 al 15/11 maxi consultazione pubblica su scuola, #labuonascuola. http://t.co/V1GZl9bF6G']",['descrizione'],"tensor([[-1.8806, -0.8452,  0.9786, -0.1560,  0.3054, -0.3895, -0.8332,  2.9642,
         -0.0491,  1.0513,  0.0553, -0.7399, -1.6378,  1.7511, -0.2991, -1.3841,
         -0.3224, -1.2823, -0.7914,  2.1576,  2.6563,  1.3016, -0.3451]])"
55,55,507107940307042304,0,0,0,0,0,0,2,Primo passo : abbiamo lasciato il nostro indirizzo mail per seguire  la discussione pubblica del rapporto scuola. #labuonascuola,['Primo passo : abbiamo lasciato il nostro indirizzo mail per seguire  la discussione pubblica del rapporto scuola. #labuonascuola'],['descrizione'],"tensor([[-1.5622, -1.4196,  0.2092,  0.1073,  0.6027, -1.4292, -0.8424,  3.0374,
          2.3238,  0.2178,  0.0659, -0.6365, -1.2302,  0.7330,  0.8022, -0.9665,
         -0.2024, -1.2988,  0.4072,  0.2217,  1.8979,  0.4147,  0.6074]])"
56,56,507108108548595712,0,0,0,0,0,0,2,Da aggiungere al #jobsact e a #labuonascuola All'Italia servirebbe uno vero Start-up Act - http://t.co/WnWO9ASC45 via @sole24ore #fb,"[""Da aggiungere al #jobsact e a #labuonascuola All'Italia servirebbe uno vero Start-up Act - http://t.co/WnWO9ASC45 via @sole24ore #fb""]",['proposta'],"tensor([[-1.7295, -1.8827,  1.4739, -0.6545,  0.5620, -0.7937,  0.1256,  1.1171,
          0.7564,  0.8534,  0.1252, -1.5063, -1.8507,  1.3055,  0.5284,  0.5694,
          0.2781, -1.6248,  1.3351,  1.0450,  1.7818, -0.5588,  0.7023]])"
57,57,507108370990759936,1,0,1,1,0,1,2,"Io li farei lavorare 40 ore e con trenta giorni di ferie, come tutti. Ma non si puo' dire, senno' la casta si infervora.  #labuonascuola","['Io li farei lavorare 40 ore e con trenta giorni di ferie, come tutti.', "" Ma non si puo' dire, senno' la casta si infervora.  #"", 'labuonascuola']","['opinione', 'contrapposizione', 'ridimensionamento']","tensor([[-2.2650, -1.2526,  1.6582, -0.7973, -0.5080,  1.8241,  0.9255, -0.8043,
          1.1424,  1.1250,  0.8212,  0.1384, -0.7386,  0.9945,  2.1345, -1.7006,
         -0.8566, -1.5027, -0.4387, -0.0208,  1.2038, -1.6139,  0.9650]])"
58,58,507108414963847168,1,0,0,0,0,0,2,la parte che preferisco della riforma #labuonascuola http://t.co/zPrFRGDfXB,['la parte che preferisco della riforma #labuonascuola http://t.co/zPrFRGDfXB'],['opinione'],"tensor([[-1.4107, -0.8754,  1.4819,  0.9848, -0.0975, -0.5367, -1.2518,  0.2166,
         -0.2085, -0.1970,  2.0391, -0.5097, -1.2015,  1.5115,  2.7749, -1.1333,
         -1.9091, -1.7301, -0.6899,  0.3601,  0.3824,  0.8749,  0.8608]])"
59,59,507109378122866688,1,1,0,0,1,0,2,#labuonascuola è la scuola buona.,['#labuonascuola è la scuola buona.'],['sancire'],"tensor([[-2.2752,  0.7099,  0.9247,  0.4414, -0.4389, -0.0687, -0.1793,  0.1772,
         -1.2426,  1.2198,  1.9965,  0.6801, -1.2641,  1.2283,  1.3715, -2.5814,
         -0.4984, -1.6929, -1.5484,  1.2241,  2.6793, -0.7073,  0.5827]])"
60,60,507110299388755968,1,0,1,1,1,0,2,"e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine  #labuonascuola  @matteorenzi","['e dopo lavoro e senato, anche problema di #scuola è risolto con nuovo hashtag e malloppone di 136 pagine  #labuonascuola  @matteorenzi']",['sancire'],"tensor([[-1.8592,  0.1685,  1.0024,  0.6523,  0.7519,  0.2883, -0.5530,  1.6929,
         -1.2532,  1.3459,  0.6364, -0.2559, -1.5119,  1.2441, -0.1490, -1.8133,
         -1.5475, -2.1228, -2.1121,  2.0786,  3.1004,  0.5299,  0.5146]])"
61,61,507110699777404928,0,0,0,0,0,0,2,"Riforma scuola, ultime news: Matteo Renzi ha presentato 'La buona scuola' http://t.co/bbH2b497m6","[""Riforma scuola, ultime news: Matteo Renzi ha presentato 'La buona scuola' http://t.co/bbH2b497m6""]",['ridimensionamento'],"tensor([[-1.3152, -0.6705,  1.1615, -0.0065,  0.1707, -0.2958, -0.2228,  2.4928,
         -0.2790,  0.8652, -0.1855, -0.5833, -1.9056,  1.8603, -0.2850, -1.0295,
         -0.6677, -1.4962, -1.3253,  3.0452,  2.5445,  1.2535, -0.5489]])"
62,62,507110946100510720,0,0,0,0,0,0,2,@zingales_it: #labuonascuola in #12punti #passodopopasso. http://t.co/a520EUKr5Z. Chiedo una Sua possibile valutazione in merito. Grazie!,"['@zingales_it: #labuonascuola in #12punti #passodopopasso. http://t.co/a520EUKr5Z. Chiedo', ' una Sua possibile valutazione in merito. Grazie!']","['ridimensionamento', 'ridimensionamento']","tensor([[-1.3624, -1.2347,  0.9829, -0.9195,  1.3694, -0.5819,  1.0030,  2.1203,
          0.6492,  0.7864, -0.3133, -1.2286, -2.0493,  1.1011, -0.5323, -0.1835,
         -0.4001, -2.2152,  0.6228,  2.1552,  1.6910,  0.9346, -0.1708]])"
63,63,507111194977923072,1,0,1,0,0,1,2,quarto principio di buona scuola: pagamento stipendio insegnati a obiettivo raggiunto ogni mese . se no non mangi . come aziende private,['quarto principio di buona scuola: pagamento stipendio insegnati a obiettivo raggiunto ogni mese . se no non mangi . come aziende private'],['sancire'],"tensor([[-2.2576, -0.3704,  1.9392, -0.6320, -0.6560,  1.3000,  0.4555,  0.4149,
         -1.4935,  1.4883,  1.0995, -0.0269, -1.5754,  2.4629, -0.1802, -1.6286,
         -0.6396, -1.7158, -0.8838,  1.5915,  2.3397,  0.3339,  0.1564]])"
64,64,507111522095861761,1,0,1,0,0,1,2,@FLuccisano come volevasi dimostrare #labuonascuola è una scuola ingiusta! @FusacchiA,['@FLuccisano come volevasi dimostrare #labuonascuola è una scuola ingiusta! @FusacchiA'],['giudizio'],"tensor([[-2.1454, -0.0105,  2.5057, -0.3615, -0.5520,  0.4765,  1.1307, -0.6424,
         -1.4789,  1.5243,  3.4429, -0.3233, -1.3228,  1.9126,  1.3437, -2.3759,
         -0.7597, -1.6217, -1.6644,  0.1684,  1.9411, -1.4814,  0.3954]])"
65,65,507111554593357825,1,0,1,1,1,1,2,quinto principio per una buona scuola: proff comunisti . fascisti . demoniocristiani . fuori dalle balle .solo laici di giurata fede,['quinto principio per una buona scuola: proff comunisti . fascisti . demoniocristiani . fuori dalle balle .solo laici di giurata fede'],['non risposta'],"tensor([[-1.7274,  0.0129,  2.9246, -0.1113, -0.5456,  0.4978,  0.1387, -0.1162,
         -1.2042,  1.9003,  2.5823, -0.4242, -1.7435,  3.5551,  0.1262, -1.9480,
         -1.3584, -1.4071, -1.4660, -0.3372,  1.2341,  0.0731, -0.7556]])"
66,66,507112092768694272,0,0,0,0,0,0,2,"Contribuire a progettare La buona scuola - Comunque la si pensi sul Governo Renzi, questa è la piattaforma. http://t.co/iVzIOXjAet","['Contribuire a progettare La buona scuola -', ' Comunque la si pensi sul Governo Renzi, questa è la piattaforma.', ' http://t.co/iVzIOXjAet']","['proposta', 'opinione', 'ridimensionamento']","tensor([[-1.5963, -1.6793,  0.3024, -0.5716,  0.6690, -0.6951, -0.6575,  1.2180,
          2.4048, -0.1406, -0.3091, -1.0243, -1.9620,  1.0009,  0.2059,  0.0919,
          0.5523, -1.7762,  2.8794,  0.6070,  1.0929,  1.0971,  0.3466]])"
67,67,507113095890599936,0,0,0,0,0,0,2,.@miursocial 70% #studenti non vorrebbe più ore di arte alle superiori #labuonascuola  https://t.co/untYCLTH2M via @infogram,['.@miursocial 70% #studenti non vorrebbe più ore di arte alle superiori #labuonascuola  https://t.co/untYCLTH2M via @infogram'],['sancire'],"tensor([[-1.9230, -0.3642,  1.0068, -0.6013,  0.0668, -0.1627,  0.4943,  1.3581,
          0.1062,  1.4383,  0.4688, -0.1611, -1.5520,  1.6804,  0.3332, -1.6292,
          0.2036, -1.0234, -0.4071,  0.6138,  2.9242, -0.6664, -0.2874]])"
68,68,507113317224427521,1,0,1,0,0,1,2,Per fare #labuonascuola non serve un decreto.servono semplicemente persone capaci di fare ciò che sono pagate per fare!,['Per fare #labuonascuola non serve un decreto.servono semplicemente persone capaci di fare ciò che sono pagate per fare!'],['sancire'],"tensor([[-2.2383, -1.2027,  0.9802, -0.4662, -0.1689,  0.2628,  1.6625, -0.3471,
          0.1005,  1.3193,  0.9699, -0.1052, -1.5649,  0.2916,  1.9444, -2.2616,
          2.0025, -1.7204, -0.7038,  0.7189,  3.1120, -1.4651,  0.9814]])"
69,69,507113379400777728,1,1,0,0,1,0,2,@smilzopiccolo @matteorenzi poi avremo una #scuola più efficiente e meritocratica da dove si rilancia l'#Italia. #labuonascuola,"[""@smilzopiccolo @matteorenzi poi avremo una #scuola più efficiente e meritocratica da dove si rilancia l'#Italia. #labuonascuola""]",['previsione'],"tensor([[-0.6398,  1.3828,  0.9670, -0.9854, -1.3536,  0.2020,  0.1559, -1.5070,
          0.1226,  0.6113,  1.2577, -1.3078,  0.9819,  0.7294, -0.6984, -1.1068,
         -1.0893,  2.5220, -0.6868, -0.1842,  0.2206, -1.2364,  0.1048]])"
70,70,507113974819999744,0,0,0,0,0,0,2,L'insegnamento  della musica nelle scuole primarie #labuonascuola,"[""L'insegnamento  della musica nelle scuole primarie #labuonascuola""]",['ridimensionamento'],"tensor([[-1.6411, -0.0377,  0.4578,  0.3834,  0.1104, -0.4428, -0.9788,  1.3260,
         -0.3869,  0.2500,  0.1786, -0.2295, -1.5083,  0.9778, -0.3075, -1.3254,
         -0.2904, -1.6567, -0.2254,  3.7356,  1.5372,  2.8607, -0.3448]])"
71,71,507114525603401728,1,0,0,0,0,0,2,Dedicata a tutti i miei ex compagni di università che insegnanti sono per davvero. E se lo meritano. #labuonascuola,['Dedicata a tutti i miei ex compagni di università che insegnanti sono per davvero. E se lo meritano. #labuonascuola'],['commento'],"tensor([[-2.5569, -0.2304,  1.8243,  1.1546, -0.5125, -0.4837,  0.0242,  0.1647,
         -0.6737,  1.2015,  1.6442,  0.1647, -1.4033,  1.1267,  0.5321, -1.9185,
         -0.4151, -1.9659, -1.2611,  0.9014,  1.9901,  1.5798,  0.3240]])"
72,72,507115291361288194,1,0,1,1,0,0,2,"Ho letto le 136 pagine della riforma della scuola, finisce che i giovani si diplomano e vanno all'estero. #labuonascuola","['Ho letto le 136 pagine della riforma della scuola,', "" finisce che i giovani si diplomano e vanno all'estero. #labuonascuola""]","['descrizione', 'sancire']","tensor([[-2.1752,  0.0320,  0.8728,  0.6941, -0.2365,  0.7190, -0.2343,  1.5062,
         -1.5249,  1.2044,  0.5879,  0.8165, -0.2384,  0.4268,  0.1250, -1.7566,
         -0.9468, -1.2714, -2.0577,  0.4276,  3.1584,  0.3171,  0.8971]])"
73,73,507115429593382912,1,0,1,0,0,1,2,@matteorenzi qui il paese affonda nella disoccupazione e ci si preoccupa di una riforma scuola a lungo termine tutta da valutare,['@matteorenzi qui il paese affonda nella disoccupazione e ci si preoccupa di una riforma scuola a lungo termine tutta da valutare'],['sancire'],"tensor([[-2.2419, -0.6842,  1.8310, -0.3535,  0.5882,  1.3705,  1.0685,  0.0119,
         -1.0894,  1.7020,  1.7955, -0.1167, -1.0029,  1.1883,  1.0950, -2.3416,
         -1.0637, -1.9184, -1.9630,  0.3462,  2.4681, -1.6679,  1.3344]])"
74,74,507117413373329408,0,0,0,0,0,0,2,Più fondi e basta precari. #Renzi e #labuonascuola. I 12 punti della riforma. Saranno 150 mila le assunzioni http://t.co/yOEfhF4R9N,['Più fondi e basta precari. #Renzi e #labuonascuola. I 12 punti della riforma. Saranno 150 mila le assunzioni http://t.co/yOEfhF4R9N'],['sancire'],"tensor([[-1.0634, -0.6552,  1.1696, -1.6458, -1.5250,  0.2912,  0.9243,  0.3773,
          1.1506,  1.3955, -0.1524, -0.9126, -1.1671,  1.8461, -0.3052, -1.9685,
          0.8034,  1.0164, -0.3106,  0.9815,  2.5904, -0.8560, -0.6481]])"
75,75,507118323449217024,0,0,0,0,0,0,2,"“La buona scuola” di Renzi, pillole di riforma http://t.co/ugUNfd2IIy","['“La buona scuola” di Renzi, pillole di riforma http://t.co/ugUNfd2IIy']",['ridimensionamento'],"tensor([[-1.3549, -0.3746,  1.6440,  0.3500, -0.2550, -0.1008, -0.5700,  1.1621,
         -0.8523,  0.8487,  0.7275, -0.2837, -2.0710,  2.1041, -0.0917, -0.9002,
         -1.3021, -1.5771, -1.3037,  3.1716,  1.6033,  1.9093, -0.6065]])"
76,76,507118640723136512,1,0,1,0,0,1,2,oggi parliamo #labuonascuola  ma nel fra tempo il mio preside ci ha cambiato per la 3 volta quasi tutti i professori. CONTINUITÀ ZERO !,"['oggi parliamo #labuonascuola  ma nel fra tempo il mio preside ci ha cambiato per la 3 volta quasi tutti i professori.', ' CONTINUITÀ ZERO !']","['conferma', 'giudizio']","tensor([[-2.2589, -1.0257,  0.6213,  1.7934,  0.5368,  1.3195, -1.1456,  2.2578,
         -0.6456,  1.0038,  0.5649,  0.8661, -1.5864,  0.5764,  0.4147, -2.2925,
         -1.4177, -2.0590, -1.4309,  1.1843,  2.3091,  0.5154,  0.7651]])"
77,77,507120316230164480,1,1,0,0,1,0,2,"#labuonascuola così a una prima grossolana occhiata mi pare tutto condivisibile, anche il ruolo degli ispettori che un tempo funzionava","['#labuonascuola così a una prima grossolana occhiata mi pare tutto condivisibile, anche', ' il ruolo degli ispettori che un tempo funzionava']","['opinione', 'sancire']","tensor([[-1.5979, -1.6104,  0.8017,  0.6910,  1.3756, -0.2006, -1.3602,  0.5082,
         -1.1379,  0.0700,  1.7620, -0.5729, -1.2328,  0.9446,  3.2695, -0.3868,
         -1.5577, -2.1569, -0.0686, -0.2188,  0.5278, -0.8583,  2.0373]])"
78,78,507120481854836737,0,0,0,0,0,0,2,su http://t.co/OL1Qt67IGG è possibile scaricare il testo integrale della #riformascuola #labuonascuola,['su http://t.co/OL1Qt67IGG è possibile scaricare il testo integrale della #riformascuola #labuonascuola'],['descrizione'],"tensor([[-1.3936, -1.4788, -0.1920, -0.1167,  0.9216, -0.9060, -1.2608,  3.1119,
          0.5021,  0.0685, -0.7194, -0.7057, -1.7568,  0.4212, -0.7427,  0.7449,
          0.6424, -1.3535,  1.6063,  1.8263,  1.5395,  1.3129, -0.0245]])"
79,79,507120714579996672,1,0,1,0,0,1,2,@AndreaMarcucci @SenatoriPD Ah beh allora.che buona scuola!Ma smettetela.,['@AndreaMarcucci @SenatoriPD Ah beh allora.che buona scuola!Ma smettetela.'],['commento'],"tensor([[-1.9799, -0.2325,  3.1344, -1.3111, -1.2936,  2.0408,  1.8775, -1.3270,
         -1.1357,  1.9659,  1.8255, -0.8099, -1.2243,  2.4973, -0.0233, -1.6192,
          0.1519, -0.9567, -1.1917,  0.7019,  1.4519, -1.5425, -0.3895]])"
80,80,507121681786081283,0,0,0,0,0,0,2,"Ogni studente ci dica, di che cosa vuole parlare nella propria scuola #labuonascuola","['Ogni studente ci dica, di che cosa vuole parlare nella propria scuola #labuonascuola']",['prescrizione'],"tensor([[-1.9118, -0.8375,  0.6893, -1.0444,  0.3173, -0.0102,  2.8328, -0.3848,
          0.3296,  0.6900, -0.3909, -0.8211, -1.1496, -0.8294, -0.0643, -0.2882,
          3.2768, -1.7045,  0.8867,  1.1686,  1.3106,  0.1028,  0.2752]])"
81,81,507123098408468482,1,0,1,1,0,0,2,#labuonascuola è avere una scuola.,['#labuonascuola è avere una scuola.'],['sancire'],"tensor([[-2.3828, -0.1266, -0.2974,  1.2354, -0.0026, -0.2570, -1.3802,  0.6947,
         -0.6875,  0.3187,  0.3694,  1.0629, -1.2037, -0.1760,  0.4762, -0.9910,
          0.7208, -1.7262, -0.2140,  1.6039,  2.5686,  0.9760,  0.6324]])"
82,82,507123148438122496,1,0,1,0,0,1,2,"Ennesimo annuncio di Renzi sulla riforma scuola:parole,parole,parole ma nessuna comprensione del mutato contesto sociale ed economico","['Ennesimo annuncio di Renzi sulla riforma scuola:', 'parole,parole,parole ma nessuna comprensione del mutato contesto sociale ed economico']","['non risposta', 'contrapposizione']","tensor([[-1.6166, -0.9993,  2.3270, -0.3175, -0.6586,  1.5896,  0.2533,  0.0210,
         -1.0882,  1.4755,  2.3806, -0.5644, -2.3051,  2.8593,  0.6893, -1.6399,
         -1.4532, -1.7762, -1.5675,  1.2312,  1.8960, -0.5051, -0.0908]])"
83,83,507123755353903104,1,1,0,0,1,0,2,"@matteorenzi, bene ascoltare cittadini, insegnanti e studenti su #labuonascuola, anche @GdTeramo parteciperanno a consultazione!","['@matteorenzi, bene ascoltare cittadini, insegnanti e studenti su #labuonascuola, anche @GdTeramo parteciperanno a consultazione!']",['prescrizione'],"tensor([[-2.1086, -1.7428,  0.4994, -0.8510,  1.2190, -0.0439, -0.2470,  0.4840,
          0.9579,  0.6408,  1.0338, -1.1927, -1.3196,  0.2490,  1.1633, -0.6842,
          1.9766, -1.7284,  1.6189,  0.3479,  1.5074, -0.8948,  1.1752]])"
